Filename	Syllable	Time(s)
PM1	1	0.14519501441659588
PM1	2	0.10328305149221767
PM1	3	0.20057867970952414
PM1	4	0.09879248403603436
PM1	5	0.1347170236855013
PM1	6	0.17513213079115175
PM1	7	0.29039002883319154
PM2	1	0.11001886888691387
PM2	2	0.06667810235570537
PM2	3	0.13669010982919594
PM2	4	0.11501972656359172
PM2	5	0.21170297497936463
PM2	6	0.12835534703473273
PM2	7	0.33005660666074155
PM3	1	0.0887888764662603
PM3	2	0.15981997763926853
PM3	3	0.22887799266858205
PM3	4	0.08878887646626032
PM3	5	0.1677123222140472
PM3	6	0.14206220234601652
PM3	7	0.3610747642961252
PM4	1	0.08776910697516477
PM4	2	0.13165366046274712
PM4	3	0.11117420216854201
PM4	4	0.1214139313156446
PM4	5	0.14189338960984976
PM4	6	0.15213311875695223
PM4	7	0.26769577627425245
PM5	1	0.11103823290306261
PM5	2	0.15186111264683566
PM5	3	0.13226613036982465
PM5	4	0.10940531771331163
PM5	5	0.19921565314961243
PM5	6	0.08981033543630068
PM5	7	0.3935325607299718
PM6	1	0.0734811835387914
PM6	2	0.1894181620111069
PM6	3	0.07511409872854236
PM6	4	0.18288650125210315
PM6	5	0.11756989366206627
PM6	6	0.27759558225765646
PM6	7	0.271063921498653
PM7	1	0.08834729172285527
PM7	2	0.12168589237298938
PM7	3	0.1150181722429624
PM7	4	0.15335756299061676
PM7	5	0.12835361250301613
PM7	6	0.18336230357573735
PM7	7	0.3300521464363271
PM8	1	0.09702150462691239
PM8	2	0.147097119918222
PM8	3	0.16900520160816995
PM8	4	0.11267013440544671
PM8	5	0.12362417525042058
PM8	6	0.15022684587392887
PM8	7	0.2957591028142974
PM9	1	0.09355196813943667
PM9	2	0.14968314902309876
PM9	3	0.22282377865938563
PM9	4	0.09695385788996158
PM9	5	0.19050582602939847
PM9	6	0.11056141689206145
PM9	7	0.36910503793195937
PM10	1	0.0915463764208436
PM10	2	0.09950693089222129
PM10	3	0.1525772940347393
PM10	4	0.09287313549940657
PM10	5	0.06899147208527345
PM10	6	0.21228145257007214
PM10	7	0.2932137563624121
PM11	1	0.13226613036982457
PM11	2	0.14206362150833013
PM11	3	0.13879779112882829
PM11	4	0.19758273795986148
PM11	5	0.06694952277978772
