Filename	Syllable	Time(s)
PC56	5	0.15462624904624966
PC56	6	0.13253678489678533
PC56	7	0.32152442261997916
PC57	1	0.07777655986088294
PC57	2	0.17562449000844516
PC57	3	0.10035685143339712
PC57	4	0.1354817494350864
PC57	5	0.1430085132925909
PC57	6	0.12042822172007672
PC57	7	0.4214987760202684
PC58	1	0.08017730944147716
PC58	2	0.09326748241151439
PC58	3	0.11617528510907926
PC58	4	0.11126647024531533
PC58	5	0.12108409997284308
PC58	6	0.16199089050420923
PC58	7	0.2618034594007419
PC59	1	0.09621210905402622
PC59	2	0.12566479549913645
PC59	3	0.18064314353000843
PC59	4	0.11977425821011445
PC59	5	0.09621210905402622
PC59	6	0.10799318363207044
PC59	7	0.294526864451101
PC60	1	0.09719423695423118
PC60	2	0.08983103718497121
PC60	3	0.10455743672349105
PC60	4	0.15315455520060672
PC60	5	0.12811967598512286
PC60	6	0.08688575727726722
PC60	7	0.2680204716010618
PC61	1	0.0645775619204132
PC61	2	0.18566049052118794
PC61	3	0.06861365954043908
PC61	4	0.13520927027086516
PC61	5	0.09081219645058103
PC61	6	0.19575073457125258
PC61	7	0.29463512626188515
PC62	1	0.046797170135686406
PC62	2	0.15953580728074923
PC62	3	0.11699292533921601
PC62	4	0.09572148436844963
PC62	5	0.0829586197859895
PC62	6	0.14890008679536582
PC62	7	0.26376586803750546
PC63	1	0.1053746940050671
PC63	2	0.1154103791484068
PC63	3	0.17311556872261025
PC63	4	0.1154103791484068
PC63	5	0.13297282814925127
PC63	6	0.15053527715009585
PC63	7	0.36128466516023017
PC64	1	0.07657727760030336
PC64	2	0.07215935773874738
PC64	3	0.10308479676963911
PC64	4	0.13401023580053084
PC64	5	0.11781119630815895
PC64	6	0.13106495589282696
PC64	7	0.21500543326239008
PC65	1	0.10362925951759083
PC65	2	0.08497599280442458
PC65	3	0.13679062256322005
PC65	4	0.13679062256322005
PC65	5	0.1782423263702564
PC65	6	0.12228252623075742
PC65	7	0.26114573398432905
PC66	1	0.08944797599221488
PC66	2	0.14398942476795573
PC66	3	0.14835274067001492
PC66	4	0.09817460779633347
PC66	5	0.17235097813134082
PC66	6	0.09599294984530382
PC66	7	0.25961729617252605
PC67	1	0.08072134418809629
PC67	2	0.1047195816494223
PC67	3	0.10253792369839276
PC67	4	0.076358028286037
PC67	5	0.09162963394324453
PC67	6	0.13308113501280738
PC67	7	0.34906527216474115
PC68	1	0.06479570744176877
PC68	2	0.10799284573628137
PC68	3	0.1151923687853667
PC68	4	0.11339248802309543
PC68	5	0.1619892686044221
PC68	6	0.11339248802309532
PC68	7	0.26638235281616063
PC69	1	0.08835805933533025
PC69	2	0.08246752204630825
PC69	3	0.1276283079288104
PC69	4	0.11977425821011434
PC69	5	0.16689855652229046
PC69	6	0.1276283079288103
PC69	7	0.3416511627632772
PC70	1	0.10253898243853143
PC70	2	0.09817562148370029
PC70	3	0.15708099437392053
PC70	4	0.1003573019611157
PC70	5	0.0981756214837004
PC70	6	0.11344738482560923
PC70	7	0.2748917401543609
PC71	1	0.07117707215384095
PC71	2	0.11230160273161582
PC71	3	0.12495530444785419
PC71	4	0.1138833154461456
