Filename	Syllable	Time(s)
PO27	1	0.08919779795006538
PO27	2	0.08014874598411675
PO27	3	0.09566140649717159
PO27	4	0.14995571829286358
PO27	5	0.08919779795006544
PO27	6	0.14349210974575743
PO27	7	0.20812819521681925
PO28	1	0.203331764492465
PO28	2	0.10824856526936988
PO28	3	0.1521331187569523
PO28	4	0.09947165457185336
PO28	5	0.13750493426109145
PO28	6	0.10824856526936988
PO28	7	0.3540020647998313
PO29	1	0.0972956282173065
PO29	2	0.14519501441659588
PO29	3	0.11076733058585658
PO29	4	0.15417614932896262
PO29	5	0.13022645622931794
PO29	6	0.223031516990441
PO29	7	0.26344662409609154
PO30	1	0.09001422175536195
PO30	2	0.12668668247050946
PO30	3	0.1633591431856568
PO30	4	0.1316874725680296
PO30	5	0.16335914318565692
PO30	6	0.11835203230797586
PO30	7	0.4033970678666221
PO31	1	0.0985874488712905
PO31	2	0.12144830658057526
PO31	3	0.19288848692209015
PO31	4	0.1414515570761995
PO31	5	0.0928722344439693
PO31	6	0.12430591379423594
PO31	7	0.1986037013494113
PO32	1	0.13457929736191931
PO32	2	0.1375049342610915
PO32	3	0.11848829441647235
PO32	4	0.08630628852557876
PO32	5	0.12433956821481673
PO32	6	0.15652157410571044
PO32	7	0.22527404123625616
PO33	1	0.11175191386212796
PO33	2	0.13165293961839736
PO33	3	0.17604753553622898
PO33	4	0.10562852132173739
PO33	5	0.12399869894290916
PO33	6	0.22503467585935366
PO33	7	0.28933029753345463
PO34	1	0.09753292116670342
PO34	2	0.07354941596177639
PO34	3	0.10232962220768893
PO34	4	0.11991752602463535
PO34	5	0.18547244025143605
PO34	6	0.1550933336585285
PO34	7	0.3293734714809986
