Filename	Syllable	Time(s)
CJ1	1	0.08754648319075442
CJ1	2	0.12419384824734936
CJ1	3	0.1812008605576081
CJ1	4	0.13437367187418126
CJ1	5	0.1099420951697847
CJ1	6	0.1608412133039443
CJ1	7	0.2382078728678667
CJ2	1	0.11652980276216851
CJ2	2	0.1550203172423641
CJ2	3	0.10902527806056406
CJ2	4	0.10050767821208217
CJ2	5	0.16353791709084597
CJ2	6	0.13287455763631217
CJ2	7	0.20101535642416457
CJ3	1	0.092004988222253
CJ3	2	0.10251984401908187
CJ3	3	0.2917872483620023
CJ3	4	0.16298026485084827
CJ3	5	0.0841188463746314
CJ3	6	0.14720798115560485
CJ3	7	0.2339555414794432
CJ4	1	0.10050965099909992
CJ4	2	0.15978457338318452
CJ4	3	0.11597267422973068
CJ4	4	0.1984421314597613
CJ4	5	0.10050965099909992
CJ4	6	0.14432155015255366
CJ4	7	0.24483120115165358
CJ5	1	0.08232698939882288
CJ5	2	0.1255312169860464
CJ5	3	0.060150374805813867
CJ5	4	0.15560640438895346
CJ5	5	0.17652827388662762
CJ5	6	0.11245504854999999
CJ5	7	0.25090266948433815
CJ6	1	0.1013369657327664
CJ6	2	0.11099625066550256
CJ6	3	0.09608630654625594
CJ6	4	0.19217261309251166
CJ6	5	0.06957973922315097
CJ6	6	0.22696248270408725
CJ6	7	0.45297375511606885
CJ7	1	0.1493287574652573
CJ7	2	0.09774014475444792
CJ7	3	0.11226908519092005
CJ7	4	0.08849445538578404
CJ7	5	0.15321428096643164
CJ7	6	0.1175523362587283
CJ7	7	0.203405166110608
CJ8	1	0.10189970234116863
CJ8	2	0.11266999717423598
CJ8	3	0.2003022171986415
CJ8	4	0.08067728192723078
CJ8	5	0.16274555147389624
CJ8	6	0.12240691051028096
CJ8	7	0.3842309661594985
CJ9	1	0.08697950567229806
CJ9	2	0.12563706374887484
CJ9	3	0.16042886601779405
CJ9	4	0.10050965099909992
CJ9	5	0.05218770340337886
CJ9	6	0.16429462182545185
CJ9	7	0.2512741274977497
CJ10	1	0.0944056204834881
CJ10	2	0.13098700665854646
CJ10	3	0.1442180174321368
CJ10	4	0.13231010773590535
CJ10	5	0.11510979373023766
CJ10	6	0.20772686914537153
CJ10	7	0.16662854754082068
CJ11	1	0.10112817192832524
CJ11	2	0.10674640370212096
CJ11	3	0.12079198313661055
CJ11	4	0.11517375136281482
CJ11	5	0.18259253264836484
CJ11	6	0.16854695321387525
CJ11	7	0.3736124129574234
CJ12	1	0.06610442431094649
CJ12	2	0.11262235252976072
CJ12	3	0.16403690477160793
CJ12	4	0.13710547264492612
CJ12	5	0.14445040867947567
CJ12	6	0.20076158494435592
CJ12	7	0.2840041933359183
CJ13	1	0.1391672090756768
CJ13	2	0.08504662776846916
CJ13	3	0.16429462182545174
CJ13	4	0.12177130794121727
CJ13	5	0.17202613344076711
CJ13	6	0.13336857536419022
CJ13	7	0.41556874932320165
CJ14	1	0.08061389444235503
CJ14	2	0.1629802648508482
CJ14	3	0.07710894251007872
CJ14	4	0.09112875023918393
CJ14	5	0.12793074552808514
CJ14	6	0.14720798115560485
CJ14	7	0.3557526211260451
CJ15	1	0.08976284985381155
CJ15	2	0.1210754718958389
CJ15	3	0.2171008461580558
CJ15	4	0.09393786612608179
CJ15	5	0.16282563461854194
CJ15	6	0.15656311021013636
CJ15	7	0.22127586243032615
CJ16	1	0.12700296413424728
CJ16	2	0.08844849287920797
CJ16	3	0.1882365361275451
CJ16	4	0.08844849287920786
CJ16	5	0.11339550369129225
CJ16	6	0.19277235627519673
CJ16	7	0.3311148707785734
CJ17	1	0.1161788478728058
CJ17	2	0.0909225765961088
CJ17	3	0.11870447500047543
CJ17	4	0.16164013617086026
CJ17	5	0.20962705159658435
CJ17	6	0.12880698351115405
CJ17	7	0.39904908617181123
CJ18	1	0.08659293009153224
CJ18	2	0.14071351139873994
CJ18	3	0.1948340927059476
CJ18	4	0.11257080911899187
CJ18	5	0.17535068343535276
CJ18	6	0.13854868814645172
CJ18	7	0.2619436135268849
CJ19	1	0.10901431377594684
CJ19	2	0.1298893951372984
CJ19	3	0.1368477555910822
CJ19	4	0.15772283695243372
CJ19	5	0.1530839299832445
CJ19	6	0.12293103468351452
CJ19	7	0.32008458087405667
CJ20	1	0.1878757322521637
CJ20	2	0.1356880288487849
CJ20	3	0.14195055325719041
CJ20	4	0.10228789867062238
CJ20	5	0.1795256997076231
CJ20	6	0.15447560207400124
CJ20	7	0.22127586243032615
CJ21	1	0.10855042307902796
CJ21	2	0.09602537426221697
CJ21	3	0.14403806139332553
CJ21	4	0.11898796375970366
CJ21	5	0.14612556952946065
CJ21	6	0.19205074852443405
CJ21	7	0.19622576479670428
CJ22	1	0.08149013242542408
CJ22	2	0.09826751263065847
CJ22	3	0.1677738020523437
CJ22	4	0.08868043822766736
