Filename,Syllable,Time
NB38,6,0.1410992741794469
NB38,7,0.1920990118346686
NB39,1,0.11892948741021303
NB39,2,0.11404197422897137
NB39,3,0.16617544816221547
NB39,4,0.09123357938317711
NB39,5,0.1629171060413877
NB39,6,0.1547712507393184
NB39,7,0.3160591857202921
NB40,1,0.08850635806495777
NB40,2,0.131856410994733
NB40,3,0.09753761909199427
NB40,4,0.14811268084339868
NB40,5,0.15533768966502792
NB40,6,0.16075644628124985
NB40,7,0.22758777788132
NB41,1,0.20895936874721088
NB41,2,0.09385463172544217
NB41,3,0.1310423159940135
NB41,4,0.07614621064517013
NB41,5,0.15583410550639454
NB41,6,0.10093800015755094
NB41,7,0.21250105296326538
NB42,1,0.08156447673190442
NB42,2,0.10986235641440184
NB42,3,0.11652068104557778
NB42,4,0.1065331940988139
NB42,5,0.0749061521007286
NB42,6,0.18476850851513038
NB42,7,0.23304136209115556
NB43,1,0.08985169650065747
NB43,2,0.1050807976024638
NB43,3,0.18122630311149557
NB43,4,0.15229101101806353
NB43,5,0.15685974134860536
NB43,6,0.10355788749228323
NB43,7,0.1690430222300504
NB44,1,0.08446770616186328
NB44,2,0.13227961531008772
NB44,3,0.09243635768656738
NB44,4,0.10996739104091635
NB44,5,0.11952977287056121
NB44,6,0.20240374872748368
NB44,7,0.16574795171384482
NB45,1,0.09286275044359099
NB45,2,0.07820021089986612
NB45,3,0.10915446104772975
NB45,4,0.10589611892690198
NB45,5,0.17920881664552657
NB45,6,0.13522119801435173
NB45,7,0.22808394845794278
NB46,1,0.047211163816481716
NB46,2,0.10660585377915233
NB46,3,0.22234935216794627
NB46,4,0.08680762379159546
NB46,5,0.12335820223016192
NB46,6,0.18732171449765334
NB46,7,0.15838583990045485
NB47,1,0.09488112599425619
NB47,2,0.13150191146572343
NB47,3,0.13816023609689937
NB47,4,0.12317900567675355
NB47,5,0.1498123042014572
NB47,6,0.08655822020528625
NB47,7,0.16645811577939673
NB48,1,0.12484358683454755
NB48,2,0.11652068104557778
NB48,3,0.10986235641440184
NB48,4,0.10153945062543202
NB48,5,0.20807264472424603
NB48,6,0.1814393461995426
NB48,7,0.15979979114822074
NB49,1,0.08071423583957364
NB49,2,0.1309702694755346
NB49,3,0.13706190991625716
NB49,4,0.06700804484794792
NB49,5,0.11269534815336701
NB49,6,0.17208884245041178
NB49,7,0.2360510670779984
NB50,1,0.059004688362002095
NB50,2,0.13883456085176954
NB50,3,0.11453851270270993
NB50,4,0.11974480873465121
NB50,5,0.18569122513924186
NB50,6,0.10933221667076842
NB50,7,0.22213529736283133
NB51,1,0.11464281153499306
NB51,2,0.1234614893453772
NB51,3,0.14403840423627334
NB51,4,0.1381592856960172
NB51,5,0.1352197264258893
NB51,6,0.20576914890896192
NB51,7,0.3321701975244671
NB52,1,0.17977335476947193
NB52,2,0.10518653736511652
NB52,3,0.10136157237002141
NB52,4,0.1434361873160681
NB52,5,0.12813632733568747
NB52,6,0.1396112223209729
NB52,7,0.22949789970570889
NB53,1,0.08386585713877359
NB53,2,0.11559888416425551
NB53,3,0.16773171427754724
NB53,4,0.0951990810764457
NB53,5,0.1133322393767211
NB53,6,0.2017313860905635
NB53,7,0.22439783396590773
NB54,1,0.12055865847062691
NB54,2,0.14988373755807666
NB54,3,0.16128793498097388
NB54,4,0.08797523726234935
NB54,5,0.12055865847062686
NB54,6,0.10426694786648816
NB54,7,0.2557798564849787
NB55,1,0.09987486946763807
NB55,2,0.0898873825208743
NB55,3,0.09821028830984413
NB55,4,0.11319151872998978
NB55,5,0.15147688535925108
NB55,6,0.12317900567675355
NB55,7,0.1814393461995425
NB56,1,0.0638204616056944
NB56,2,0.11074727160988149
NB56,3,0.18019895041607836
NB56,4,0.11637848881038393
NB56,5,0.167059443614906
NB56,6,0.13327214041189128
NB56,7,0.3153481632281372
NB57,1,0.08850635806495777
NB57,2,0.2077190036218396
NB57,3,0.1119876367352527
NB57,4,0.10115012350280883
NB57,5,0.131856410994733
NB57,6,0.14088767202176955
NB57,7,0.4551755557626399
NB58,1,0.11198763673525264
NB58,2,0.08850635806495777
NB58,3,0.13908141981636224
NB58,4,0.08128134924332853
NB58,5,0.10476262791362345
NB58,6,0.19507523818398853
NB58,7,0.19688149038939584
NB59,1,0.1264355083120032
NB59,2,0.11559817902811725
NB59,3,0.06321775415600162
NB59,4,0.18965326246800485
NB59,5,0.14811016687977518
NB59,6,0.11017951438617424
NB59,7,0.24925857352937786
NB60,1,0.12013263361071888
NB60,2,0.11637848881038393
NB60,3,0.10699312680954648
NB60,4,0.16518237121473855
NB60,5,0.11074727160988151
NB60,6,0.1858301676165809
NB60,7,0.23463405002093518
NB61,1,0.10596454779041056
NB61,2,0.14690539580034187
NB61,3,0.0505739887181505
NB61,4,0.12763911438390363
NB61,5,0.11078111814452019
NB61,6,0.19988766969554717
NB61,7,0.22156223628904026
NB62,1,0.1290946380057367
NB62,2,0.07809428718865552
NB62,3,0.12112583319056774
NB62,4,0.14821976956214217
NB62,5,0.10359446259719607
NB62,6,0.15937609630337868
NB62,7,0.18647003267495288
NB63,1,0.053301853856322225
NB63,2,0.13706190991625716
NB63,3,0.1568597413486054
NB63,4,0.11421825826354759
NB63,5,0.16599720200968926
NB63,6,0.10812661782282507
NB63,7,0.28021546027323685
NB64,1,0.07791738999221992
NB64,2,0.10625098635302715
NB64,3,0.09491754780870426
NB64,4,0.12608450380559227
NB64,5,0.12891786344167294
NB64,6,0.10341762671694643
NB64,7,0.21675201216017548
NB65,1,0.11219905494437224
NB65,2,0.08726593162340063
NB65,3,0.09349921245364351
NB65,4,0.14648209951070823
NB65,5,0.16518194200143688
NB65,6,0.14024881868046535
NB65,7,0.4363296581170032
NB66,1,0.11152693757219584
NB66,2,0.1614643723060149
NB66,3,0.06325408399617072
NB66,4,0.11652068104557778
NB66,5,0.1381602360968993
NB66,6,0.17145185925277862
NB66,7,0.17145185925277873
NB67,1,0.09689821390501663
NB67,2,0.13727246969877355
NB67,3,0.07469237321845029
NB67,4,0.10901049064314372
NB67,5,0.08882336274626523
NB67,6,0.1271789057503343
NB67,7,0.3835554300406907
NB68,1,0.10901214618016408
NB68,2,0.07536642205048377
NB68,3,0.08882471170235592
NB68,4,0.11304963307572569
NB68,5,0.13458289651872107
NB68,6,0.11170380411053848
NB68,7,0.2435950426988852
NB69,1,0.11560014114606723
NB69,2,0.06863758380547746
NB69,3,0.10115012350280889
NB69,4,0.12101889776228913
NB69,5,0.17701271612991554
NB69,6,0.1336626632001403
NB69,7,0.2510690565516148
NB70,1,0.06969964146213642
NB70,2,0.08499956275870293
NB70,3,0.13939928292427284
NB70,4,0.11729939660701005
NB70,5,0.1291993353932286
NB70,6,0.16489915175188374
NB70,7,0.16489915175188374
NB71,1,0.04781273691673468
NB71,2,0.10447968437360541
NB71,3,0.10270884226557819
NB71,4,0.13458400021006806
NB71,5,0.09031294750938768
NB71,6,0.11687557912979596
NB71,7,0.1823967371268027
NB72,1,0.09937756454157534
NB72,2,0.08471530092068721
NB72,3,0.14988091701352346
NB72,4,0.13196037258799348
NB72,5,0.13847693419727725
NB72,6,0.11729810896710524
NB72,7,0.18898028666922528
NB73,1,0.1067799304310347
NB73,2,0.046218178843283664
NB73,3,0.08287397585692247
NB73,4,0.12749842439526526
NB73,5,0.11952977287056132
NB73,6,0.16574795171384482
NB73,7,0.19762255781266136
NB74,1,0.14641164721306363
NB74,2,0.08259118560736928
NB74,3,0.14453457481289617
NB74,4,0.09197654760820673
NB74,5,0.12200970601088634
NB74,6,0.12576385081122132
NB74,7,0.24026526722143793
NB75,1,0.07561450733879524
NB75,2,0.09505823779734252
NB75,3,0.14474777119140803
NB75,4,0.10153948128352508
NB75,5,0.06049160587103619
NB75,6,0.20307896256705005
NB75,7,0.16203108715456116
NB76,1,0.1376987398234253
NB76,2,0.13196129233078263
NB76,3,0.1625610122915438
NB76,4,0.0937116423798311
NB76,5,0.16256101229154374
NB76,6,0.17594838977437688
NB76,7,0.21802300472042346
NB77,1,0.05206250044801905
NB77,2,0.14577500125445328
NB77,3,0.1041250008960381
NB77,4,0.09371250080643428
NB77,5,0.1353625011648495
NB77,6,0.2171750018688794
NB77,7,0.17403750149766373
NB78,1,0.11708675207417174
NB78,2,0.12119505916449352
NB78,3,0.13146582689029807
NB78,4,0.15611566943222888
NB78,5,0.09654521662256266
NB78,6,0.22184858287737796
NB78,7,0.19309043324512531
NB79,1,0.10114840664960256
NB79,2,0.09753596355497396
NB79,3,0.1517226099744039
NB79,4,0.12101684367006016
NB79,5,0.12643550831200323
NB79,6,0.17339726854217596
NB79,7,0.1752034900894901
NB80,1,0.10879944033113975
NB80,2,0.14449925668979502
NB80,3,0.12749934413805442
NB80,4,0.10199947531044362
NB80,5,0.12749934413805442
NB80,6,0.14449925668979502
NB80,7,0.1529992129656652
NB81,1,0.09371250080643423
NB81,2,0.10710000092163918
NB81,3,0.11900000102404351
NB81,4,0.08032500069122944
NB81,5,0.1651125014208603
NB81,6,0.12941250111364733
NB81,7,0.13982500120325125
NB82,1,0.08471646592822002
NB82,2,0.10313308895609397
NB82,3,0.07366649211149567
NB82,4,0.12523303658954266
NB82,5,0.13996633501184186
NB82,6,0.12523303658954266
NB82,7,0.22099947633448702
NB83,1,0.10263679574709922
NB83,2,0.14279902016987722
NB83,3,0.10486803043725357
NB83,4,0.0803244488455559
NB83,5,0.12271790795848825
NB83,6,0.1584176630009576
NB83,7,0.24543581591697627
NB84,1,0.0718248298087083
NB84,2,0.10313308895609391
NB84,3,0.10313308895609397
NB84,4,0.13259968580069226
NB84,5,0.08655812823100739
NB84,6,0.1933745417926762
NB84,7,0.18232456797595187
NB85,1,0.18894558170798348
NB85,2,0.07207202601232365
NB85,3,0.12271723348044283
NB85,4,0.13245669645508118
NB85,5,0.13440458905000885
NB85,6,0.11492566310073227
NB85,7,0.2064766150623325
NB86,1,0.06784107877497744
NB86,2,0.07202042844185547
NB86,3,0.0989196246068858
NB86,4,0.15516193459317734
NB86,5,0.08156530450041466
NB86,6,0.2151935693202428
NB86,7,0.2499022095331852
NB87,1,0.0989178770955865
NB87,2,0.13015510144156128
NB87,3,0.14403831226199448
NB87,4,0.12841970008900705
NB87,5,0.10759488385835736
NB87,6,0.11280108791601973
NB87,7,0.2498977947677976
NB88,1,0.08833056455986904
NB88,2,0.12488114299843556
NB88,3,0.11726643915706758
NB88,4,0.045688223048208076
NB88,5,0.07614703841368031
NB88,6,0.15838583990045485
NB88,7,0.20559700371693657
NB89,1,0.13149948947637885
NB89,2,0.0782338734859469
NB89,3,0.15813229747159485
NB89,4,0.10153758048176087
NB89,5,0.16146139847099683
NB89,6,0.13482859047578089
NB89,7,0.28630268594857167
NB90,1,0.09031261027036502
NB90,2,0.11018138452984544
NB90,3,0.18243147274613736
NB90,4,0.1119876367352527
NB90,5,0.13908141981636224
NB90,6,0.11018138452984527
NB90,7,0.1517251852542134
NB91,1,0.08985169650065748
NB91,2,0.19493249410312127
NB91,3,0.11421825826354759
NB91,4,0.12335571892463143
NB91,5,0.1142182582635477
NB91,6,0.14467646046716032
NB91,7,0.2847841906037788
NB92,1,0.09086741002334026
NB92,2,0.11137617437834796
NB92,3,0.061549991103823865
NB92,4,0.21354196412126158
NB92,5,0.09860441933384512
NB92,6,0.10844522242102295
NB93,1,0.10093717238904076
NB93,2,0.09689968549347916
NB93,3,0.16553696271802698
NB93,4,0.13121832410575296
NB93,5,0.121124606866849
NB93,6,0.13323706755353393
NB93,7,0.19985560133030067
NB94,1,0.10426694786648813
NB94,2,0.1335920269539379
NB94,3,0.12055865847062691
NB94,4,0.10263777680607422
NB94,5,0.11241280316855762
NB94,6,0.250892343303737
NB94,7,0.18898384300800974
NB95,1,0.09084437489292582
NB95,2,0.09881317970809472
NB95,3,0.1275008770427029
NB95,4,0.1259071160796691
NB95,5,0.12431335511663533
NB95,6,0.20240764230529085
NB95,7,0.21993901289866258
NB96,1,0.07139951008493858
NB96,2,0.14726148955018586
NB96,3,0.06693704070462991
NB96,4,0.1918861833532725
NB96,5,0.17403630583203789
NB96,6,0.11825543857817955
NB96,7,0.3346852035231497
NB97,1,0.12735782638090593
NB97,2,0.0900288083037438
NB97,3,0.0988121066748408
NB97,4,0.14272859853032566
NB97,5,0.11857452800980894
NB97,6,0.12516200178813175
NB97,7,0.23934488061239223
NB98,1,0.06190850029572734
NB98,2,0.11404197422897139
NB98,3,0.12055865847062691
NB98,4,0.1173003163497991
NB98,5,0.1482545664976629
NB98,6,0.14010871119559343
NB98,7,0.31605918572029224
NB99,1,0.06778706699030994
NB99,2,0.09859937016772352
NB99,3,0.10887013789352806
NB99,4,0.13762828752578082
NB99,5,0.12324921270965439
NB99,6,0.10887013789352806
NB99,7,0.2136319686967344
NB100,1,0.049816769264718175
NB100,2,0.12076792549022591
NB100,3,0.09208554318629725
NB100,4,0.09963353852943635
NB100,5,0.10265273666669206
NB100,6,0.14945030779415458
NB100,7,0.3592845783334221
NB101,1,0.12856091126522584
NB101,2,0.13830037423986424
NB101,3,0.0876551667717449
NB101,4,0.08570727417681723
NB101,5,0.16751876316377912
NB101,6,0.19284136689783882
NB101,7,0.14803983721450265
NB102,1,0.09544876058559157
NB102,2,0.0902424645536502
NB102,3,0.072888144447179
NB102,4,0.130157400798534
NB102,5,0.1370991288411224
NB102,6,0.11800937672400413
NB102,7,0.26378566561836214
