Filename	Syllable	Time(s)
FF1	1	0.07809768079905943
FF1	2	0.09241558894555357
FF1	3	0.14708396550489522
FF1	4	0.12105140523854185
FF1	5	0.10413024106541258
FF1	6	0.11844814921190672
FF1	7	0.2329914143838605
FF2	1	0.10329845954019445
FF2	2	0.10734937952216295
FF2	3	0.10532391953117859
FF2	4	0.07899293964838394
FF2	5	0.17013863924267336
FF2	6	0.15798587929676788
FF2	7	0.29571715868369397
FF3	1	0.09204945636522877
FF3	2	0.09471755654972802
FF3	3	0.16809031162346122
FF3	4	0.1133942578412237
FF3	5	0.10672400737997534
FF3	6	0.1160623580257234
FF3	7	0.289488870018183
FF4	1	0.07685521048648847
FF4	2	0.11980505343746306
FF4	3	0.09458293692431274
FF4	4	0.10484635247511931
FF4	5	0.11387574658047273
FF4	6	0.12130242570528638
FF4	7	0.2624093290767415
FF5	1	0.0811872574283069
FF5	2	0.11190676023901758
FF5	3	0.11848951084131265
FF5	4	0.07679875702677685
FF5	5	0.16018026465584856
FF5	6	0.12726651164437297
FF5	7	0.2018710184703847
FF6	1	0.057613484657078384
FF6	2	0.13323118326949385
FF6	3	0.05401264186601096
FF6	4	0.12422907629182522
FF6	5	0.0594139060526121
FF6	6	0.2214518316506452
FF6	7	0.3474813293380039
FF7	1	0.10144780050953262
FF7	2	0.11705515443407599
FF7	3	0.08271897580008036
FF7	4	0.1311017729661652
FF7	5	0.14202692071334555
FF7	6	0.15451280385298038
FF7	7	0.23567104426060648
FF8	1	0.1623745148566137
FF8	2	0.10971251003825244
FF8	3	0.12507226144360795
FF8	4	0.14043201284896312
FF8	5	0.12287801124284292
FF8	6	0.1470147634512584
FF8	7	0.25892152369027577
FF9	1	0.09283348906016803
FF9	2	0.11325685665340501
FF9	3	0.15224692205867552
FF9	4	0.12625354512182851
FF9	5	0.15410359183987887
FF9	6	0.14667691271506555
FF9	7	0.3323438908354015
FF10	1	0.06695319458069449
FF10	2	0.14375244718796176
FF10	3	0.12996796595075988
FF10	4	0.1831366792942527
FF10	5	0.06301477137006528
FF10	6	0.1752598328729944
FF10	7	0.16147535163579274
FF11	1	0.09283348906016803
FF11	2	0.15410359183987893
FF11	3	0.1225402055594218
FF11	4	0.16524361052709902
FF11	5	0.08912014949776126
FF11	6	0.23765373199403017
FF11	7	0.33048722105419803
FF12	1	0.13024862926814296
FF12	2	0.08880588359191588
FF12	3	0.10064666807083777
FF12	4	0.10212676613070304
FF12	5	0.21017392450086736
FF12	6	0.13912921762733466
FF12	7	0.3774250052656418
FF13	1	0.06646640165742734
FF13	2	0.11552493621409976
FF13	3	0.13451533668765048
FF13	4	0.1883214713627107
FF13	5	0.14242800355162988
FF13	6	0.20256427171787372
FF13	7	0.21680707207303662
FF14	1	0.11882686599701509
FF14	2	0.0742667912481344
FF14	3	0.11882686599701509
FF14	4	0.09469015884137133
FF14	5	0.23394039243162335
FF14	6	0.15410359183987898
FF14	7	0.5272942178617543
FF15	1	0.05940380520628774
FF15	2	0.10966856345776199
FF15	3	0.10814538896529302
FF15	4	0.11271491244269993
FF15	5	0.07158920114603906
FF15	6	0.1660260196791119
FF15	7	0.46609139469548855
FF16	1	0.06976230744121881
FF16	2	0.1198480666297862
FF16	3	0.22180836212079824
FF16	4	0.09659396414938004
FF16	5	0.11269295817427638
FF16	6	0.13058072931305076
FF16	7	0.3345013202950746
FF17	1	0.07824439060129229
FF17	2	0.12595438487037303
FF17	3	0.14503838257800528
FF17	4	0.10114518785045123
FF17	5	0.12022918555808326
FF17	6	0.15267198166105822
FF17	7	0.34351195873738116
FF18	1	0.08197507272347104
FF18	2	0.1151139319095551
FF18	3	0.1151139319095551
FF18	4	0.14302033964520489
FF18	5	0.16918259689737636
FF18	6	0.10639317949216465
FF18	7	0.3697599024973588
FF19	1	0.07426769230357166
FF19	2	0.10397476922500026
FF19	3	0.13368184614642908
FF19	4	0.08912123076428591
FF19	5	0.1355385384540183
FF19	6	0.11882830768571473
FF19	7	0.35648492305714385
FF20	1	0.0649842307656252
FF20	2	0.1114015384553575
FF20	3	0.1114015384553575
FF20	4	0.13368184614642897
FF20	5	0.10768815384017882
