0.83104308390022685	218.83437154367542
0.84104308390022686	202.62924324750989
0.85104308390022687	195.61373946134941
0.86104308390022677	188.09479660953181
0.87104308390022678	179.24353280744506
0.88104308390022679	175.11728926620845
0.8910430839002268	172.3838357672754
0.9010430839002268	175.29365014204294
0.91104308390022681	185.75115541777586
0.92104308390022682	193.0202808175984
0.93104308390022683	202.41029082685128
0.94104308390022684	210.28026454489608
0.95104308390022685	213.89656679050822
0.96104308390022686	214.27853078079971
0.97104308390022687	205.97250297226466
0.98104308390022676	191.08602815787262
0.99104308390022677	176.65869251901822
1.0010430839002267	175.60103815515191
1.0110430839002267	211.43108772317595
1.0210430839002267	205.76368507024929
1.0310430839002267	213.50449451184517
1.0410430839002267	216.15666216754812
1.0510430839002267	213.40186550391869
1.0610430839002267	213.76366017680351
1.0710430839002267	214.54804108614931
1.0810430839002267	214.21324467513634
1.0910430839002268	214.03465563421463
1.1010430839002268	215.27916899488582
1.1110430839002268	213.74904024290532
1.1210430839002268	207.86383411220044
1.1310430839002268	212.7953086484369
1.1410430839002268	211.47012479323345
1.1510430839002268	210.07350984874898
1.1610430839002268	209.37497872734576
1.1710430839002268	211.020260481528
1.1810430839002266	222.13011205111658
1.1910430839002266	228.53690731747994
1.2010430839002266	227.86713023591429
1.2110430839002266	226.08415418677475
1.2210430839002266	224.89569530385174
1.2310430839002267	223.23632322061087
1.2410430839002267	212.4951117311347
1.2510430839002267	208.81609828499631
1.2610430839002267	211.1624393376008
1.2710430839002267	217.96161558495712
1.2810430839002267	226.55461908408444
1.2910430839002267	229.85886705228069
1.3010430839002267	229.76772271345337
1.3110430839002267	227.76467794680394
1.3210430839002267	220.17438811539387
1.3310430839002267	210.06295448674027
1.3410430839002268	222.7085595160529
1.3510430839002268	227.33734687849591
1.3610430839002268	228.16698059796485
1.3710430839002268	224.36474889294993
1.3810430839002268	216.29916272717514
1.3910430839002268	215.85744301857898
1.4010430839002268	215.80549634942858
1.4110430839002268	215.20068960058737
1.4210430839002268	238.10233352539041
1.4310430839002266	257.94095259636407
1.4410430839002266	238.95055510760085
1.4510430839002266	230.02549626243703
