Filename	Syllable	Time(s)
GR74	6	0.09185102326417427
GR74	7	0.31297385704829717
GR75	1	0.061122995924492995
GR75	2	0.0916844938867396
GR75	3	0.10696524286786269
GR75	4	0.08998663288883701
GR75	5	0.07810160590351889
GR75	6	0.17487968278396604
GR75	7	0.17657754378186885
GR76	1	0.09874270332873802
GR76	2	0.12028656587318998
GR76	3	0.08797077205651194
GR76	4	0.11310527835837259
GR76	5	0.16337429096209388
GR76	6	0.1059239908435552
GR76	7	0.3213626162880745
GR77	1	0.06313947744257942
GR77	2	0.12430584621507801
GR77	3	0.12035962887491691
GR77	4	0.07695123813314353
GR77	5	0.1124671941945945
GR77	6	0.1736335629670931
GR77	7	0.19928397567814105
GR78	1	0.08082917799754796
GR78	2	0.10103647249693493
GR78	3	0.0918513386335773
GR78	4	0.07531809767953335
GR78	5	0.1230807937689935
GR78	6	0.13226592763235123
GR78	7	0.23513942690195755
GR79	1	0.07756325751250248
GR79	2	0.10613919449079268
GR79	3	0.16737334515855795
GR79	4	0.05715187395658061
GR79	5	0.11022147120197712
GR79	6	0.13675626982467537
GR79	7	0.21227838898158535
GR80	1	0.08055714936104541
GR80	2	0.12627877467407123
GR80	3	0.15458263796308713
GR80	4	0.08926603037305036
GR80	5	0.14151931644507987
GR80	6	0.14587375695108218
GR80	7	0.1981270430231119
GR81	1	0.10734766879400603
GR81	2	0.09896113216947433
GR81	3	0.07883344427059802
GR81	4	0.1056703614690997
GR81	5	0.10399305414419335
GR81	6	0.14592573726685187
GR81	7	0.20966341561329283
GR82	1	0.08085042496610706
GR82	2	0.12557619196863423
GR82	3	0.07913020315831765
GR82	4	0.08773131219726515
GR82	5	0.09461219942842303
GR82	6	0.11353463931410768
GR82	7	0.23222994405158426
GR83	1	0.08712407103479614
GR83	2	0.12164492936933802
GR83	3	0.09205562222544494
GR83	4	0.09369947262232792
GR83	5	0.14794653571946514
GR83	6	0.10520642540050851
GR83	7	0.2334267563573782
GR84	1	0.049362198361049936
GR84	2	0.08420610308649679
GR84	3	0.11614634908482324
GR84	4	0.13211647208398647
GR84	5	0.09146524990429838
GR84	6	0.14373110699246872
GR84	7	0.18728598789927764
GR85	1	0.10367186763516867
GR85	2	0.08145646742763257
GR85	3	0.0888616008301446
GR85	4	0.0888616008301446
GR85	5	0.10070981427416381
GR85	6	0.12292521448170013
GR85	7	0.2502935090049072
GR86	1	0.06939870409013382
GR86	2	0.08572781093487103
GR86	3	0.08981008764605536
GR86	4	0.16737334515855795
GR86	5	0.08368667257927886
GR86	6	0.18370245200329505
GR86	7	0.30208847662764104
GR87	1	0.08572794609318657
GR87	2	0.1333545828116237
GR87	3	0.1000159371087177
GR87	4	0.1547865693349204
GR87	5	0.05477063222620271
GR87	6	0.18336255136598245
GR87	7	0.288141152146544
GR88	1	0.08817742024654979
GR88	2	0.09144325062605152
GR88	3	0.14859528226733376
GR88	4	0.083278674677297
GR88	5	0.09960782657480616
GR88	6	0.1290002999903227
GR88	7	0.21391188985737064
GR89	1	0.06096216708403446
GR89	2	0.05443050632503066
GR89	3	0.11539267340906512
GR89	4	0.11539267340906512
GR89	5	0.15458263796308713
GR89	6	0.09579769113205394
GR89	7	0.333114698709188
GR90	1	0.11022160636029266
GR90	2	0.08266620477021958
GR90	3	0.12859187408700812
GR90	4	0.1579843024497528
GR90	5	0.1194067402236505
GR90	6	0.08634025831556258
GR90	7	0.13042890085967973
GR91	1	0.12124349667969081
GR91	2	0.17961999508102333
GR91	3	0.17288424526548507
GR91	4	0.08756474760199873
GR91	5	0.110017246987127
GR91	6	0.12573399655671635
GR91	7	0.3525042403465082
GR92	1	0.12655057804671443
GR92	2	0.0755221191569102
GR92	3	0.13063285475789876
GR92	4	0.07960439586809454
GR92	5	0.1347151314690831
GR92	6	0.09797464106842413
GR92	7	0.2224840807595463
GR93	1	0.05551911645153129
GR93	2	0.09144325062605163
GR93	3	0.11103823290306258
GR93	4	0.14696236707758292
GR93	5	0.08817742024654962
GR93	6	0.14043070631857923
GR93	7	0.21391188985737064
GR94	1	0.0877689492904633
GR94	2	0.15308537666941258
GR94	3	0.06939870409013371
GR94	4	0.15512651502500485
GR94	5	0.05306959724539628
GR94	6	0.18574359035888732
GR94	7	0.2796359547161271
GR95	1	0.08810927792910861
GR95	2	0.05477063222620249
GR95	3	0.15716790117084223
GR95	4	0.11430392812424883
GR95	5	0.12144792363201451
GR95	6	0.09525327343687406
GR95	7	0.2976664794902315
GR96	1	0.06667697603640887
GR96	2	0.06667697603640876
GR96	3	0.10477810520007103
GR96	4	0.07239214541095818
GR96	5	0.09906293582552173
GR96	6	0.0762022583273243
GR96	7	0.2819483558111
GR97	1	0.14600837463340588
GR97	2	0.13614294391493242
GR97	3	0.12627751319645908
GR97	4	0.12233134090906983
GR97	5	0.11049282404690164
GR97	6	0.1282505993401537
GR97	7	0.18547009750729937
GR98	1	0.07531809767953335
GR98	2	0.08817728508823408
GR98	3	0.13042890085967973
GR98	4	0.10287349926960643
GR98	5	0.14328808826838046
GR98	6	0.13961403472303746
GR98	7	0.26453185526470246
GR99	1	0.08484367281346605
GR99	2	0.11444030286467499
GR99	3	0.08484367281346605
GR99	4	0.10852097685443318
GR99	5	0.11049408552451379
GR99	6	0.15192936759620657
GR99	7	0.21704195370886636
GR100	1	0.08709742447518132
GR100	2	0.1271154823492342
GR100	3	0.10490112621053327
GR100	4	0.06475865024817007
GR100	5	0.06235683210106413
GR100	6	0.11724243517647825
GR100	7	0.3392616123249148
GR101	1	0.06410684706383757
GR101	2	0.13190500171488095
GR101	3	0.1359636171522619
GR101	4	0.08651271163315244
GR101	5	0.11797805005797357
GR101	6	0.17585407461471547
GR101	7	0.2014530854763512
GR102	1	0.08647681326707624
GR102	2	0.09069519440205553
GR102	3	0.10545952837448325
GR102	4	0.11811467177942103
GR102	5	0.15186172085925587
GR102	6	0.10124114723950384
GR102	7	0.2995050605835323
