Filename,Syllable,Time
JP21,3,0.20295942126841227
JP21,4,0.09948991238647653
JP21,5,0.17908184229565793
JP21,6,0.13663281301076124
JP21,7,0.2944901406639706
JP22,1,0.13312313971312506
JP22,2,0.1670564890517648
JP22,3,0.09005388862946695
JP22,4,0.08874875980875008
JP22,5,0.11354620740237142
JP22,6,0.2571103776812318
JP22,7,0.30278988640632365
JP23,1,0.10513896974795214
JP23,2,0.13748942197809122
JP23,3,0.16040432564110652
JP23,4,0.12535800239178907
JP23,5,0.1927547778712455
JP23,6,0.29115407007125216
JP23,7,0.23319284315891942
JP24,1,0.096388407401098
JP24,2,0.1258719202531986
JP24,3,0.11906803267194455
JP24,4,0.08391461350213236
JP24,5,0.10319229498235205
JP24,6,0.1769010771126034
JP24,7,0.28803124093975174
JP25,1,0.08147431544315886
JP25,2,0.11502256297857716
JP25,3,0.10543734939702903
JP25,4,0.11502256297857716
JP25,5,0.15336341730476954
JP25,6,0.1210133214670448
JP25,7,0.26718782858565315
JP26,1,0.3315930263399617
JP26,2,0.198254031621247
JP26,3,0.2736958312647303
JP26,4,0.15263805974379185
JP26,5,0.17895496659616983
JP26,6,0.2631690685237791
JP26,7,0.4140526678107459
JP27,1,0.0847278415928116
JP27,2,0.12015948444071473
JP27,3,0.09551138506826035
JP27,4,0.1725366956071801
JP27,5,0.08164682917125488
JP27,6,0.2880746614155595
JP27,7,0.43288224522872865
JP28,1,0.10013201271955985
JP28,2,0.07565529849922298
JP28,3,0.11904583734436558
JP28,4,0.1835753566525264
JP28,5,0.08010561017564788
JP28,6,0.1257213048590029
JP28,7,0.30039603815867966
JP29,1,0.3756205572269161
JP29,2,0.14377820372322136
JP29,3,0.2012894852125101
JP29,4,0.12221147316473813
JP29,5,0.1725338444678659
JP29,6,0.14198097617668104
JP29,7,0.6523935993941177
JP30,1,0.09435506988008907
JP30,2,0.10334126701152618
JP30,3,0.16025384884396077
JP30,4,0.1228113607963065
JP30,5,0.12430906031821254
JP30,6,0.17373314454111655
JP30,7,0.3429731905165141
JP31,1,0.08763641948458667
JP31,2,0.0725739098856733
JP31,3,0.13830122449911342
JP31,4,0.15884101031581332
JP31,5,0.1287159911179867
JP31,6,0.15884101031581332
JP31,7,0.34369908266611326
JP32,1,0.09884852483822189
JP32,2,0.12709096050628532
JP32,3,0.18710613630092005
JP32,4,0.15533339617434871
JP32,5,0.20475765859345962
JP32,6,0.09649498853255001
JP32,7,0.2306465579558512
JP33,1,0.18483894595739966
JP33,2,0.1258719202531986
JP33,3,0.09865636992818261
JP33,4,0.11113016382714835
JP33,5,0.14514960173341818
JP33,6,0.10772822003652127
JP33,7,0.23586810281680448
JP34,1,0.06577079448798362
JP34,2,0.1166500883371786
JP34,3,0.14519213122819036
JP34,4,0.11913200511031008
JP34,5,0.13278254736253303
JP34,6,0.20351717539677971
JP34,7,0.31644438857426094
JP35,1,0.05860285205553012
JP35,2,0.0799129800757229
JP35,3,0.12430908011779124
JP35,4,0.10299895209759835
JP35,5,0.25394569224063057
JP35,6,0.17758440016827315
JP35,7,0.46704697244255833
JP36,1,0.1026989290835
JP36,2,0.17664215802362004
JP36,3,0.15747169126136668
JP36,4,0.17253420086028004
JP36,5,0.17664215802361993
JP36,6,0.13145462922688012
JP36,7,0.2779717680526732
JP37,1,0.1062935623727877
JP37,2,0.11245550801758697
JP37,3,0.20796566551197593
JP37,4,0.09705064390558871
JP37,5,0.16945350523198044
JP37,6,0.18947982857757806
JP37,7,0.31579971429596343
JP38,1,0.07454248298517391
JP38,2,0.12328179878317225
JP38,3,0.10607968732505518
JP38,4,0.11468074305411369
JP38,5,0.22936148610822749
JP38,6,0.3512097756032232
JP38,7,0.3884810170958102
JP39,1,0.06435799555899335
JP39,2,0.13282394828132665
JP39,3,0.10680688624683998
JP39,4,0.18075011518696005
JP39,5,0.09585233381126668
JP39,6,0.14788645788024002
JP39,7,0.2629092584537601
JP40,1,0.162907368564574
JP40,2,0.16117431145218492
JP40,3,0.2304965959477484
JP40,4,0.13691151187873773
JP40,5,0.2599585668583627
JP40,6,0.22356436749819197
JP40,7,0.49218821991850037
JP41,1,0.08087613057534776
JP41,2,0.09165961465206085
JP41,3,0.08896374363288256
JP41,4,0.1684919386986412
JP41,5,0.1442290995260369
JP41,7,0.18601510032329993
JP41,7,0.3369838773972824
JP42,1,0.1355628041855843
JP42,2,0.09242918467198924
JP42,3,0.22183004321277433
JP42,4,0.09859113031678857
JP42,5,0.19256080139997778
JP42,6,0.1186174536623863
JP42,7,0.3789596571551561
JP43,1,0.07509900953966991
JP43,2,0.11403923670838756
JP43,3,0.13629079509051206
JP43,4,0.06953611994413877
JP43,5,0.05423817355642824
JP43,6,0.18357535665252644 
JP43,7,0.3754950476983495
JP44,1,0.09215096099389847
JP44,2,0.1060367222395544
JP44,3,0.1792525542621039
JP44,4,0.16536679301644797
JP44,5,0.15400571563363852
JP44,6,0.13633292859371282
JP44,7,0.2209098379990717
JP45,1,0.08066189913520094
JP45,2,0.10847634711285653
JP45,3,0.15297946387710537
JP45,4,0.09874129032067702
JP45,5,0.1293371830960982
JP45,6,0.2642372557877273
JP45,7,0.2837073693720864
JP46,1,0.07942165353346384
JP46,2,0.09448438092774147
JP46,3,0.14651925738070054
JP46,4,0.10817776946799385
JP46,5,0.22594091091416446
JP46,6,0.16979801789912963
JP46,7,0.38067620141901637
JP47,1,0.0872946787584375
JP47,2,0.13607699924109384
JP47,3,0.20668298941335944
JP47,4,0.0937134051377344
JP47,5,0.15533317837898442
JP47,6,0.15533317837898453
JP47,7,0.21438546106851564
JP48,1,0.11235019405916363
JP48,2,0.1148749175211673
JP48,3,0.2045026004222978
JP48,4,0.12623617310018387
JP48,5,0.1615823015682354
JP48,6,0.11739964098317102
JP48,7,0.33831294390849265
JP49,1,0.057512231869060015
JP49,2,0.128204350208113
JP49,3,0.1102317777490317
JP49,4,0.09944823427358307
JP49,5,0.21207635501715882
JP49,6,0.1665458381208197
JP49,7,0.22285989849260757
JP50,1,0.08215969765500003
JP50,2,0.09242965986187501
JP50,3,0.16817063113757819
JP50,4,0.06675475434468758
JP50,5,0.1270907823100781
JP50,6,0.1745893575168751
JP50,7,0.2554653098960157
JP51,1,0.06311709657116332
JP51,2,0.14769400597652227
JP51,3,0.12623419314232665
JP51,4,0.07574051588539599
JP51,5,0.19692534130202954
JP51,6,0.12118482541663367
JP51,7,0.2739281991188489
JP52,1,0.13864448979281255
JP52,2,0.12452329175835941
JP52,3,0.11425332955148443
JP52,4,0.12452329175835941
JP52,5,0.1412119803445313
JP52,6,0.23107414965468753
JP52,7,0.3530299508613284
JP53,1,0.10406975290591813
JP53,2,0.10133107519786766
JP53,3,0.10543909175994343
JP53,4,0.12460983571629669
JP53,5,0.1684286790451044
JP53,6,0.12187115800824633
JP53,7,0.3053625644476281
JP54,1,0.06737586712448468
JP54,2,0.1347517342489693
JP54,3,0.12328350154692946
JP54,4,0.17202349053059918
JP54,5,0.13475173424896936
JP54,6,0.14048585059998941
JP54,7,0.3411799228856882
JP55,1,0.23588746680464773
JP55,2,0.21181731713070412
JP55,3,0.17170040100746464
JP55,4,0.12997880823929564
JP55,5,0.12035074836971826
JP55,6,0.1251647783045069
JP55,7,0.42202995761647877
JP56,1,0.0859040751570262
JP56,2,0.1259141923534493
JP56,3,0.10826267006090973
JP56,4,0.14474248279882496
JP56,5,0.12238388789494137
JP56,6,0.12238388789494148
JP56,7,0.24476777578988285
JP57,1,0.04998047218034979
JP57,2,0.11870362142833074
JP57,3,0.1843029911650398
JP57,4,0.10152283411633545
JP57,5,0.19523621945449132
JP57,6,0.12963684971778233
JP57,7,0.4982428320478618
JP58,1,0.07283057182269956
JP58,2,0.15991060334984025
JP58,3,0.16941024315280107
JP58,4,0.07283057182269947
JP58,5,0.13774477714293176
JP58,6,0.18207642955674885
JP58,7,0.6079769473894916
JP59,1,0.06185475463974005
JP59,2,0.12623419314232665
JP59,3,0.1653667930164479
JP59,4,0.08710159326820544
JP59,5,0.13885761245655937
JP59,6,0.21459812834195524
JP59,7,0.30422440547300744
JP60,1,0.0988474160618219
JP60,2,0.13132585276784908
JP60,3,0.1976948321236438
JP60,4,0.15956797164265524
JP60,5,0.09319899228686068
JP60,6,0.13415006465532964
JP60,7,0.35726280376629904
JP61,1,0.09743685448521017
JP61,2,0.10334211839340474
JP61,3,0.13139212195732886
JP61,4,0.17125265333764217
JP61,5,0.14172633379666932
JP61,6,0.20816055276385814
JP61,7,0.392700049894938
JP62,1,0.10013213151703129
JP62,2,0.1514819425514063
JP62,3,0.056484792137812545
JP62,4,0.13992823506867186
JP62,5,0.18100808389617196
JP62,6,0.27728897958562526
JP62,7,0.22337167799953117
JP63,1,0.10672242124465275
JP63,2,0.07693941996707526
JP63,3,0.14146925606849314
JP63,4,0.14146925606849325
JP63,5,0.09058996221929816
JP63,6,0.1551197983207162
JP63,7,0.28790234568324924
JP64,1,0.08233021162566032
JP64,2,0.09974621793108845
JP64,3,0.14091132374391868
JP64,4,0.25649027467994173
JP64,5,0.21374189556661816
JP64,6,0.12032877083750348
JP64,7,0.5129805493598836
JP65,1,0.04033094956760053
JP65,2,0.1070856247139737
JP65,3,0.11264851430950484
JP65,4,0.1098670695117393
JP65,5,0.20999908223129915
JP65,6,0.12655573829833244
JP65,7,0.30595892775421074
JP66,1,0.07809448778179653
JP66,2,0.09371338533815582
JP66,3,0.1280749599621463
JP66,4,0.12963684971778222
JP66,5,0.18274110140940392
JP66,6,0.18586488092067566
JP66,7,0.5982037764085615
JP67,1,0.1313921219573289
JP67,2,0.16387107345239893
JP67,3,0.08415001069177241
JP67,4,0.07233948287538328
JP67,5,0.15353686161305846
JP67,6,0.2421158202359769
JP67,7,0.2805000356392413
JP68,1,0.22734996772280464
JP68,2,0.19440069703834018
JP68,3,0.14003440040897386
JP68,4,0.12026483799829535
JP68,5,0.11861737446407195
JP68,6,0.13179708273785762
JP68,7,0.4168082741584753
JP69,1,0.10351366194215075
JP69,2,0.07321698039810665
JP69,3,0.10351366194215073
JP69,4,0.1628446632992372
JP69,5,0.16789411022324452
JP69,6,0.13885979041020224
JP69,7,0.35093656121851113
JP70,1,0.041571769357116206
JP70,2,0.11181372447776089
JP70,3,0.12184828949499582
JP70,4,0.11754776163046654
JP70,5,0.22649446753187463
JP70,6,0.17918866102205278
JP70,7,0.3469092477386939
JP71,1,0.09767175668538591
JP71,2,0.11414651082508961
JP71,3,0.14827278725733284
JP71,4,0.14121217834031707
JP71,5,0.1965202815236078
JP71,6,0.14827278725733284
JP71,7,0.22711625349734332
JP72,1,0.04159313310239515
JP72,2,0.11669184564838653
JP72,3,0.09589527909718892
JP72,4,0.17677081568517955
JP72,5,0.08896309024678972
JP72,6,0.1629064379843812
JP72,7,0.2622678115067697
JP73,1,0.0988483862411719
JP73,2,0.09628089568945314
JP73,3,0.1591844142065626
JP73,4,0.14506321617210938
JP73,5,0.19512928193062518
JP73,6,0.08729467875843744
JP73,7,0.21438546106851586
JP74,1,0.09551031589101755
JP74,2,0.08622459073494637
JP74,3,0.09020418723040546
JP74,4,0.15785732765320948
JP74,5,0.14061240950622023
JP74,6,0.17642877796535195
JP74,7,0.3289799769579491
JP75,1,0.2196888177881277
JP75,2,0.10184249831237707
JP75,3,0.17749692563014297
JP75,4,0.09456803414720727
JP75,5,0.14548928330339583
JP75,6,0.10184249831237702
JP75,7,0.45538145673962904
JP76,1,0.1464330896147561
JP76,2,0.1464330896147561
JP76,3,0.15511979832071626
JP76,4,0.086867087059601
JP76,5,0.11044529640434997
JP76,6,0.1365054225222303
JP76,7,0.3499502650115357
JP77,1,0.2092923560737575
JP77,2,0.11754776163046654
JP77,3,0.17345462386934696
JP77,4,0.13331636380040723
JP77,5,0.1863562074629348
JP77,6,0.19925779105652253
JP77,7,0.36411135919681104
JP78,1,0.06161977324125001
JP78,2,0.11938831065492195
JP78,3,0.10398336734460945
JP78,4,0.1270907823100782
JP78,5,0.12452329175835941
JP78,6,0.29526141344765633
JP78,7,0.252897819344297
JP79,1,0.0921514955825199
JP79,2,0.12963684971778222
JP79,3,0.1374462984959619
JP79,4,0.1187036214283308
JP79,5,0.2030456682326709
JP79,6,0.3404919667286328
JP79,7,0.2842639355257395
JP80,1,0.07231756474190432
JP80,2,0.0834433439329666
JP80,3,0.22946919581565794
JP80,4,0.1098670695117393
JP80,5,0.1418536846860431
JP80,6,0.19748258064135427
JP80,7,0.2461578646022513
JP81,1,0.0753136369713881
JP81,2,0.21909421664403822
JP81,3,0.08900702551164053
JP81,4,0.15336595165082678
JP81,5,0.15336595165082678
JP81,6,0.12597917457032182
JP81,7,0.21498620008196268
JP82,1,0.1177631414461705
JP82,2,0.12871785227837246
JP82,3,0.1177631414461705
JP82,4,0.11228578603006967
JP82,5,0.20403148924976056
JP82,6,0.15336595165082678
JP82,7,0.2834531427832243
JP83,1,0.0939057382439808
JP83,2,0.12683372438148055
JP83,3,0.09390573824398085
JP83,4,0.14756616009768408
JP83,5,0.13049238950786946
JP83,6,0.10732084370740669
JP83,7,0.2646434441421277
JP84,1,0.11168583899976567
JP84,2,0.1733056122410157
JP84,3,0.10526711262046878
JP84,4,0.1258070370342188
JP84,5,0.1720218669651563
JP84,6,0.13736074451695324
JP84,7,0.28884268706835936
JP85,1,0.07830846182742188
JP85,2,0.11938831065492195
JP85,3,0.10911834844804691
JP85,4,0.14763070672382822
JP85,5,0.11040209372390619
JP85,6,0.1899943008271876
JP85,7,0.32222006424070326
JP86,1,0.15276568782726568
JP86,2,0.07702471655156257
JP86,3,0.12195580120664062
JP86,4,0.1283745275859376
JP86,5,0.1887105555513282
JP86,6,0.08986216931015623
JP86,7,0.2528978193442971
JP87,1,0.07317348072398439
JP87,2,0.09242965986187507
JP87,3,0.09756464096531253
JP87,4,0.15533317837898447
JP87,5,0.11168583899976559
JP87,6,0.2670190173787501
JP87,7,0.35944867724062524
JP88,1,0.09178817331572753
JP88,2,0.16945508919826613
JP88,3,0.15674595750839615
JP88,4,0.17369146642822286
JP88,5,0.08896392182908974
JP88,6,0.5013046388782041
JP88,7,0
JP89,1,0.08583925133678211
JP89,2,0.1375952705251361
JP89,3,0.10098735451386137
JP89,4,0.07321583202254944
JP89,5,0.16662913494787113
JP89,6,0.17799021233068069
JP89,7,0.3319959279643191
JP90,1,0.09300755016164994
JP90,2,0.08761580812329342
JP90,3,0.17927542277535424
JP90,4,0.1118786472958978
JP90,5,0.19545064889042385
JP90,6,0.14153322850685868
JP90,7,0.47447329937537375
JP91,1,0.09136040342068388
JP91,2,0.11093763272511614
JP91,3,0.1801105096007768
JP91,4,0.17227961787900392
JP91,5,0.13051486202954843
JP91,6,0.11615822720629809
JP91,7,0.3615261678218491
JP92,1,0.07971999358338366
JP92,2,0.22439701897545022
JP92,3,0.10334073242290465
JP92,4,0.07086221651856328
JP92,5,0.11957999037507538
JP92,6,0.20372887249086924
JP92,7,0.5462295856639248
JP93,1,0.093178400725146
JP93,2,0.0973505679217943
JP93,3,0.08205262153408371
JP93,4,0.19052896864694036
JP93,5,0.14463512948380863
JP93,6,0.12794646069721527
JP93,7,0.3282104861363351
JP94,1,0.0623687121003067
JP94,2,0.09884852483822187
JP94,3,0.14944955541016886
JP94,4,0.11885358343643349
JP94,5,0.11296974267225357
JP94,6,0.21299503566331157
JP94,7,0.333025387252581
JP95,1,0.09300790655406427
JP95,2,0.14615528172781528
JP95,3,0.06938685092128605
JP95,4,0.15501317759010702
JP95,5,0.14025001781962076
JP95,6,0.2627842439146578
JP95,7,0.4104158416195216
JP96,1,0.07039187752959025
JP96,2,0.1437791541029929
JP96,3,0.10933206509915083
JP96,4,0.17073774549730403
JP96,5,0.1437791541029929
JP96,6,0.22016182972020792
JP96,7,0.42384896469944766
JP97,1,0.07086237491519182
JP97,2,0.09705064390558876
JP97,3,0.23723490732477248
JP97,4,0.11399599442878683
JP97,5,0.18947982857757806
JP97,6,0.1186174536623863
JP97,7,0.5499536487983363
JP98,1,0.10141587679289066
JP98,2,0.0783084618274219
JP98,3,0.12452329175835941
JP98,4,0.14634696144796888
JP98,5,0.09499715041359369
JP98,6,0.17073812168929703
JP98,7,0.3119501020338282
JP99,1,0.09743667628900304
JP99,2,0.09178817331572747
JP99,3,0.12850344264201852
JP99,4,0.1398004485885695
JP99,5,0.21746736447110826
JP99,6,0.19628547832132504
JP99,7,0.5013046388782039
JP100,1,0.08744495755979748
JP100,2,0.11746337582659355
JP100,3,0.10702218686422976
JP100,4,0.14095605099191222
JP100,5,0.1788053609804814
JP100,6,0.10049644376275235
JP100,7,0.2806069533635289
JP101,1,0.08590407515702617
JP101,2,0.14709601910449693
JP101,3,0.11767681528359747
JP101,4,0.09884852483822193
JP101,5,0.10708590190807377
JP101,6,0.14121217834031696
JP101,7,0.3918637948943797
JP102,1,0.09435506988008907
JP102,2,0.16025384884396088
JP102,3,0.12430906031821254
JP102,4,0.10783436557724468
JP102,5,0.18421704119445959
JP102,6,0.20967793306686477
JP102,7,0.25610661824595593
JP103,1,0.09705135669041731
JP103,2,0.07818025955616958
JP103,3,0.10109516321918466
JP103,4,0.14827290605480437
JP103,5,0.19410271338083462
JP103,6,0.10648690525754134
JP103,7,0.3679863941178325
